Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
170;0.35030195206898956;170;0.34952739944428152;170;0;170;0;170;0.0017237020755587172;170;0.00081302437995178778;170;0
180;0.35030195206898956;180;0.34952739944428152;180;0;180;0;180;0.0017237020755587172;180;0.00081302437995178778;180;0
190;0.35030195206898956;190;0.34952739944428152;190;0;190;0;190;0.0017237020755587172;190;0.00081302437995178778;190;0
200;0.35030195206898956;200;0.34948892768903778;200;0;200;0;200;0.0017237020755587172;200;0.00081302437995178778;200;0
210;0.35030195206898956;210;0.34952739944428152;210;0;210;0;210;0.0017237020755587172;210;0.00081302437995178778;210;0
220;0.35030195206898956;220;0.349604342954769;220;0;220;0;220;0.0017237020755587172;220;0.00081302437995178778;220;0
230;0.35030195206898956;230;0.349604342954769;230;0;230;0;230;0.0017237020755587172;230;0.00081302437995178778;230;0
240;0.35030195206898956;240;0.34952739944428152;240;0;240;0;240;0.0017237020755587172;240;0.00081302437995178778;240;0
250;0.35030195206898956;250;0.34948892768903778;250;0;250;0;250;0.0017237020755587172;250;0.00081302437995178778;250;0
260;0.35030195206898956;260;0.34948892768903778;260;0;260;0;260;0.0017237020755587172;260;0.00081302437995178778;260;0
270;0.35030195206898956;270;0.349450455933794;270;0;270;0;270;0.0017237020755587172;270;0.00081302437995178778;270;0
280;0.35030195206898956;280;0.34952739944428152;280;0;280;0;280;0.0017237020755587172;280;0.00081302437995178778;280;0
290;0.35030195206898956;290;0.34952739944428152;290;0;290;0;290;0.0017237020755587172;290;0.00081302437995178778;290;0
300;0.35030195206898956;300;0.34948892768903778;300;0;300;0;300;0.0017237020755587172;300;0.00081302437995178778;300;0
310;0.35030195206898956;310;0.34948892768903778;310;0;310;0;310;0.0017237020755587172;310;0.00081302437995178778;310;0
320;0.35030195206898956;320;0.34952739944428152;320;0;320;0;320;0.0017237020755587172;320;0.00081302437995178778;320;0
330;0.35030195206898956;330;0.34952739944428152;330;0;330;0;330;0.0017237020755587172;330;0.00081302437995178778;330;0
340;0.35030195206898956;340;0.34952739944428152;340;0;340;0;340;0.0017237020755587172;340;0.00081302437995178778;340;0
350;0.35030195206898956;350;0.34952739944428152;350;0;350;0;350;0.0017237020755587172;350;0.00081302437995178778;350;0
360;0.35030195206898956;360;0.34948892768903778;360;0;360;0;360;0.0017237020755587172;360;0.00081302437995178778;360;0
370;0.35030195206898956;370;0.349450455933794;370;0;370;0;370;0.0017237020755587172;370;0.00081302437995178778;370;0
380;0.35030195206898956;380;0.34948892768903778;380;0;380;0;380;0.0017237020755587172;380;0.00081302437995178778;380;0
390;0.35030195206898956;390;0.34952739944428152;390;0;390;0;390;0.0017237020755587172;390;0.00081302437995178778;390;0
400;0.35030195206898956;400;0.34948892768903778;400;0;400;0;400;0.0017237020755587172;400;0.00081302437995178778;400;0
410;0.35030195206898956;410;0.34948892768903778;410;0;410;0;410;0.0017237020755587172;410;0.00081302437995178778;410;0
420;0.35030195206898956;420;0.34948892768903778;420;0;420;0;420;0.0017237020755587172;420;0.00081302437995178778;420;0
430;0.35030195206898956;430;0.34948892768903778;430;0;430;0;430;0.0017237020755587172;430;0.00081302437995178778;430;0
440;0.35030195206898956;440;0.34948892768903778;440;0;440;0;440;0.0017237020755587172;440;0.00081302437995178778;440;0
450;0.35030195206898956;450;0.34948892768903778;450;0;450;0;450;0.0017237020755587172;450;0.00081302437995178778;450;0
460;0.35030195206898956;460;0.34952739944428152;460;0;460;0;460;0.0017237020755587172;460;0.00081302437995178778;460;0
470;0.35030195206898956;470;0.34952739944428152;470;0;470;0;470;0.0017237020755587172;470;0.00081302437995178778;470;0
480;0.35030195206898956;480;0.349604342954769;480;0;480;0;480;0.0017237020755587172;480;0.00081302437995178778;480;0
490;0.35030195206898956;490;0.34952739944428152;490;0;490;0;490;0.0017237020755587172;490;0.00081302437995178778;490;0
500;0.35030195206898956;500;0.34948892768903778;500;0;500;0;500;0.0017237020755587172;500;0.00081302437995178778;500;0
510;0.35030195206898956;510;0.34948892768903778;510;0;510;0;510;0.0017237020755587172;510;0.00081302437995178778;510;0
