Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JIBFRIC.csv;
Starttime of export;134225418299840000;onsdag 6. mai 2026;13:50:29.984
Endtime of export;134225418629540000;onsdag 6. mai 2026;13:51:02.954


Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar;Name;fJib_Position_mm;Name;fPs_bar;Name;fU;Name;fJib_Spool
11540;66.00543;11540;2.00201416;11540;63.7470627;11540;79.1283951;11540;449.924042;11540;152.909943;11540;0.00087584126845779986;11540;0.054048280281991087
11550;65.9932251;11550;1.965392;11550;63.85693;11550;79.09177;11550;449.9636;11550;152.92215;11550;1.6867877556947519E-05;11550;0.053865169225135109
11560;65.9932251;11560;2.00201416;11560;63.8447227;11560;79.07956;11560;450.0031;11560;152.995392;11560;-0.00085147496781118326;11560;0.054231391338847065
11570;65.88336;11570;2.01422167;11570;63.75927;11570;79.00632;11570;450.082184;11570;153.080841;11570;-0.0024803576058087806;11570;0.054414502395703043
11580;65.82232;11580;1.965392;11580;63.6860237;11580;79.0185242;11580;450.042664;11580;153.0076;11580;-0.0018650928091368812;11580;0.053987243263039095
11590;65.93219;11590;1.98980677;11590;63.7348557;11590;79.1283951;11590;449.9636;11590;153.0198;11590;-0.00050802222565504707;11590;0.053865169225135109
11600;65.89557;11600;1.98980677;11600;63.8813438;11600;79.18943;11600;450.0031;11600;152.983185;11600;-0.0014138303999909896;11600;0.053804132206183117
11610;65.7857;11610;2.01422167;11610;63.7836838;11610;79.22605;11610;450.0031;11610;152.958771;11610;-0.001577829827532462;11610;0.054231391338847065
11620;65.88336;11620;2.026429;11620;63.71044;11620;79.09177;11620;450.0031;11620;153.093048;11620;-0.0017511903842764021;11620;0.05410931730094308
11630;65.84673;11630;1.97759938;11630;63.75927;11630;79.07956;11630;450.0031;11630;153.105255;11630;-0.001933910359223856;11630;0.0539262062440871
11640;65.8345261;11640;2.00201416;11640;63.6494026;11640;79.07956;11640;450.0031;11640;152.995392;11640;-0.18597898552203276;11640;0.0539262062440871
11650;65.81011;11650;2.050844;11650;63.6005745;11650;78.9819;11650;449.9636;11650;153.056427;11650;-0.18603535310661021;11650;0.053559984130375146
11660;65.61479;11660;1.97759938;11660;63.71044;11660;78.99411;11660;449.9636;11660;153.141876;11660;-0.18684241047474009;11660;0.053437910092471161
11670;65.62701;11670;1.91656244;11670;63.7836838;11670;79.10397;11670;449.924042;11670;153.141876;11670;-0.1869086859301996;11670;0.053498947111423154
11680;65.61479;11680;1.92876983;11680;63.82031;11680;79.17722;11680;449.924042;11680;153.16629;11680;-0.1877346314435803;11680;0.053437910092471161
11690;65.55376;11690;1.92876983;11690;63.7836838;11690;79.09177;11690;449.9636;11690;153.093048;11690;-0.18932237887605891;11690;0.0531327249977112
11700;65.63921;11700;2.01422167;11700;63.62499;11700;79.0185242;11700;449.9636;11700;153.080841;11700;-0.1901668131855252;11700;0.0531327249977112
11710;65.57817;11710;2.087466;11710;63.6738167;11710;79.0185242;11710;449.9636;11710;153.16629;11710;-0.19101191193957223;11710;0.053010650959807212
11720;65.50493;11720;2.00201416;11720;63.79589;11720;79.20164;11720;449.924042;11720;153.239532;11720;-0.19110390315689113;11720;0.0531327249977112
11730;65.49272;11730;1.91656244;11730;63.7836838;11730;79.22605;11730;449.924042;11730;153.16629;11730;-0.19196134228084624;11730;0.05319376201666319
11740;65.40727;11740;1.965392;11740;63.7714767;11740;79.15281;11740;449.9636;11740;153.239532;11740;-0.19357553274219252;11740;0.053376873073519168
11750;65.4805145;11750;2.050844;11750;63.75927;11750;79.09177;11750;449.9636;11750;153.227325;11750;-0.19445226885380829;11750;0.053437910092471161
11760;65.50493;11760;1.98980677;11760;63.79589;11760;79.06735;11760;449.924042;11760;153.080841;11760;-0.19458374381952454;11760;0.0531327249977112
11770;65.40727;11770;1.9531846;11770;63.7714767;11770;79.1406;11770;449.924042;11770;153.141876;11770;-0.19546126493398536;11770;0.052888576921903227
11780;65.41948;11780;2.01422167;11780;63.7348557;11780;79.07956;11780;449.924042;11780;153.276169;11780;-0.19634645936200981;11780;0.05294961394085522
11790;65.38286;11790;2.00201416;11790;63.7348557;11790;79.04294;11790;450.0031;11790;153.300583;11790;-0.19874261225310333;11790;0.053865169225135109
11800;65.30961;11800;2.00201416;11800;63.71044;11800;79.1406;11800;450.042664;11800;153.288376;11800;-0.20039722379276137;11800;0.053621021149327139
11810;65.33402;11810;2.01422167;11810;63.6982346;11810;79.1406;11810;450.042664;11810;153.325;11810;-0.20130451976380173;11810;0.053071687978759205
11820;65.38286;11820;1.98980677;11820;63.7348557;11820;79.10397;11820;450.042664;11820;153.373825;11820;-0.20221464044563697;11820;0.053315836054567176
11830;65.2974;11830;2.06305122;11830;63.75927;11830;79.15281;11830;450.0031;11830;153.544724;11830;-0.20237799780586263;11830;0.053621021149327139
11840;65.1997452;11840;2.087466;11840;63.79589;11840;79.10397;11840;450.0031;11840;153.471481;11840;-0.20331322164545756;11840;0.053865169225135109
11850;65.24857;11850;2.026429;11850;63.85693;11850;79.1283951;11850;450.0031;11850;153.386032;11850;-0.20424958038562235;11850;0.05410931730094308
11860;65.1997452;11860;2.01422167;11860;63.7714767;11860;79.17722;11860;450.0031;11860;153.398239;11860;-0.20518865046175014;11860;0.054414502395703043
11870;65.15092;11870;2.09967351;11870;63.6982346;11870;79.06735;11870;449.924042;11870;153.373825;11870;-0.20464233718596081;11870;0.053071687978759205
11880;65.10208;11880;2.087466;11880;63.7470627;11880;79.04294;11880;450.0031;11880;153.325;11880;-0.20710157293769327;11880;0.048677022614215561
11890;65.02884;11890;2.026429;11890;63.7348557;11890;79.10397;11890;450.082184;11890;153.202911;11890;-0.2095693498213356;11890;0.04068117313150417
11900;65.07767;11900;2.09967351;11900;63.6738167;11900;79.22605;11900;450.042664;11900;153.386032;11900;-0.20977601876706448;11900;0.02871791741691343
11910;65.15092;11910;2.09967351;11910;63.66161;11910;79.22605;11910;450.042664;11910;152.983185;11910;-0.21078337090508767;11910;0.013641773735770713
11920;65.18754;11920;2.087466;11920;63.7714767;11920;79.1283951;11920;450.0031;11920;153.056427;11920;-0.21100512239845418;11920;-0.00039674062318795222
11930;65.15092;11930;2.11188078;11930;63.7836838;11930;79.09177;11930;449.9636;11930;153.373825;11930;-0.2112150245609494;11930;-0.0076601458784752554
11940;65.0410461;11940;2.148503;11940;63.75927;11940;79.04294;11940;449.9636;11940;153.373825;11940;-0.212210971956874;11940;-0.0077822199163792407
11950;64.98001;11950;2.16071057;11950;63.71044;11950;79.09177;11950;450.042664;11950;153.3372;11950;-0.21471693095732411;11950;-0.0081484420300911957
11960;65.02884;11960;2.06305122;11960;63.6982346;11960;79.15281;11960;450.042664;11960;153.16629;11960;-0.21572937937821368;11960;-0.00961333048493902
11970;64.99222;11970;2.087466;11970;63.7836838;11970;79.07956;11970;450.0031;11970;153.1785;11970;-0.2159916954776166;11970;-0.0099795525986511539
11980;64.78469;11980;2.09967351;11980;63.6982346;11980;79.1650162;11980;449.9636;11980;153.16629;11980;-0.21626167742857594;11980;-0.011322367015594992
11990;64.69924;11990;2.13629556;11990;63.75927;11990;79.2504654;11990;450.042664;11990;153.263962;11990;-0.21878363139668425;11990;-0.011810663167210933
12000;64.78469;12000;2.20954013;12000;63.8447227;12000;79.1283951;12000;450.0031;12000;153.349411;12000;-0.21906311506047665;12000;-0.012970366527298794
12010;64.85793;12010;2.19733262;12010;63.8691368;12010;79.06735;12010;450.042664;12010;153.325;12010;-0.22085379495662563;12010;-0.014007995849482669
12020;64.7969;12020;2.233955;12020;63.99121;12020;79.1406;12020;450.121735;12020;153.288376;12020;-0.2234081965880301;12020;-0.016205328531754402
12030;64.7236557;12030;2.19733262;12030;63.85693;12030;79.1650162;12030;450.121735;12030;153.325;12030;-0.22445236362571991;12030;-0.020172734763634105
12040;64.67483;12040;2.148503;12040;63.6860237;12040;79.15281;12040;450.2008;12040;153.288376;12040;-0.22701137730379581;12040;-0.025605029450361628
12050;64.6137848;12050;2.13629556;12050;63.71044;12050;79.09177;12050;450.082184;12050;153.349411;12050;-0.22581482615431586;12050;-0.032319101535080996
12060;64.626;12060;2.20954013;12060;63.82031;12060;79.09177;12060;450.082184;12060;153.422653;12060;-0.22688569795238644;12060;-0.039826654866176273
12070;64.626;12070;2.24616241;12070;63.7470627;12070;79.17722;12070;450.082184;12070;153.300583;12070;-0.22797962369575064;12070;-0.050202948088015377
12080;64.54054;12080;2.16071057;12080;63.6005745;12080;79.20164;12080;450.082184;12080;153.263962;12080;-0.22905862434089011;12080;-0.062532425916318246
12090;64.44289;12090;2.050844;12090;63.6738167;12090;79.15281;12090;450.082184;12090;153.117462;12090;-0.23015315104838019;12090;-0.075289162877285071
12100;63.5517426;12100;1.8311106;12100;63.7348557;12100;79.07956;12100;450.082184;12100;153.117462;12100;-0.23122681531002362;12100;-0.086458937345500073
12110;61.0370178;12110;1.56254768;12110;63.7470627;12110;79.07956;12110;450.042664;12110;153.117462;12110;-0.23155017887709381;12110;-0.097872859889523059
12120;55.0798073;12120;1.23294783;12120;63.7348557;12120;79.1283951;12120;450.042664;12120;153.288376;12120;-0.23260559956115415;12120;-0.10666219061861018
12130;46.7177353;12130;1.1108737;12130;63.75927;12130;79.07956;12130;450.082184;12130;153.300583;12130;-0.23445798389381084;12130;-0.11514633625293733
12140;36.53676;12140;1.08645892;12140;63.7470627;12140;79.07956;12140;450.082184;12140;153.227325;12140;-0.23558574070620461;12140;-0.12356944486831267
12150;25.0007629;12150;0.9765923;12150;63.57616;12150;79.07956;12150;450.121735;12150;153.251755;12150;-0.23745096143126707;12150;-0.13095492416150395
12160;14.3925295;12160;1.03762937;12160;63.42967;12160;79.07956;12160;450.121735;12160;153.093048;12160;-0.23861113545999257;12160;-0.1379741813409833
12170;5.627613;12170;1.1352886;12170;63.3686333;12170;79.10397;12170;450.121735;12170;153.117462;12170;-0.23976174064218039;12170;-0.1443220313119907
12180;1.1352886;12180;0.9033479;12180;63.4052544;12180;79.06735;12180;450.082184;12180;152.885529;12180;-0.24015953413653107;12180;-0.15140232551042204
12190;0.244148076;12190;1.52592552;12190;63.4052544;12190;79.07956;12190;450.082184;12190;152.726822;12190;-0.24140563303740314;12190;-0.15756706442457347
12200;0.244148076;12200;2.990814;12200;63.34422;12200;79.17722;12200;450.082184;12200;152.531509;12200;-0.24276454905249228;12200;-0.16428113650929282
12210;0.3051851;12210;5.102695;12210;63.3198051;12210;79.17722;12210;450.121735;12210;152.3484;12210;-0.24496465794052785;12210;-0.16934720908230841
12220;0.463881344;12220;8.178961;12220;63.3320122;12220;79.1650162;12220;450.121735;12220;152.153076;12220;-0.24655363021794255;12220;-0.174169133579516
12230;0.390636921;12230;12.2074041;12230;63.3564262;12230;79.1283951;12230;450.042664;12230;151.957764;12230;-0.2467913442286741;12230;-0.17831965086825169
12240;0.2807703;12240;17.16361;12240;63.3075943;12240;78.99411;12240;450.042664;12240;151.774658;12240;-0.248696221254014;12240;-0.18149357585375531
12250;0.2807703;12250;22.24189;12250;63.2343521;12250;79.00632;12250;450.082184;12250;151.493881;12250;-0.25143727697878071;12250;-0.18454542680135494
12260;0.2807703;12260;28.1991024;12260;63.2587662;12260;79.04294;12260;450.2008;12260;151.2131;12260;-0.25588048618707648;12260;-0.18765831476790673
12270;0.2807703;12270;34.2417679;12270;63.34422;12270;79.1406;12270;450.121735;12270;150.688187;12270;-0.25670870011906072;12270;-0.1918088320566424
12280;0.268562883;12280;40.85818;12280;63.3564262;12280;79.2504654;12280;450.082184;12280;150.59053;12280;-0.25841716908943291;12280;-0.1943113498336741
12290;0.244148076;12290;47.6821175;12290;63.34422;12290;79.09177;12290;450.082184;12290;150.480667;12290;-0.26103986490712;12290;-0.1975463118381299
12300;0.268562883;12300;54.5182648;12300;63.3686333;12300;79.20164;12300;450.082184;12300;150.492874;12300;-0.26377974176980268;12300;-0.20120853297524954
12310;0.2807703;12310;61.6229744;12310;63.3198051;12310;79.4457855;12310;450.121735;12310;150.46846;12310;-0.26750329644669296;12310;-0.20596942045350505
12320;0.268562883;12320;68.8497543;12320;63.34422;12320;79.49461;12320;450.082184;12320;150.3708;12320;-0.26997606480774455;12320;-0.2096926786095768
12330;0.2929777;12330;76.90665;12330;63.52733;12330;79.6289;12330;450.121735;12330;150.34639;12330;-0.2744337046585803;12330;-0.21335489974669644
12340;0.329599917;12340;83.18125;12340;63.52733;12340;80.3003;12340;450.2008;12340;150.492874;12340;-0.27930994210527205;12340;-0.21787163914914398
12350;0.3051851;12350;86.18427;12350;63.62499;12350;81.67974;12350;450.2008;12350;150.749222;12350;-0.28164861834547428;12350;-0.22128971221045565
12360;0.2807703;12360;87.23411;12360;63.99121;12360;82.99814;12360;450.042664;12360;150.907928;12360;-0.280334329632115;12360;-0.22568437757499921
12370;0.5615406;12370;88.5403;12370;64.45509;12370;84.45082;12370;450.082184;12370;151.03;12370;-0.28290176528920474;12370;-0.2298348948637349
12380;1.391644;12380;90.42024;12380;64.85793;12380;86.1354446;12380;450.082184;12380;151.054413;12380;-0.28500423095648908;12380;-0.23526718955046233
12390;2.46589565;12390;92.1170654;12390;65.05325;12390;87.89331;12390;450.082184;12390;151.408432;12390;-0.28692983071311529;12390;-0.23990600299081385
12400;3.40586567;12400;93.8138962;12400;65.26078;12400;89.57793;12400;450.042664;12400;151.396225;12400;-0.28828363015292963;12400;-0.24460585345011757
12410;4.22376156;12410;95.40086;12410;65.49272;12410;90.95737;12410;450.0031;12410;151.591537;12410;-0.28953073277930597;12410;-0.24771874141666919
12420;4.90737629;12420;96.81692;12420;65.65142;12420;92.3368;12420;450.042664;12420;151.786865;12420;-0.29222804708096595;12420;-0.25113681447798086
12430;5.371258;12430;97.8545456;12430;65.81011;12430;93.53313;12430;450.042664;12430;151.762451;12430;-0.29412194420066623;12430;-0.25461592455824456
12440;5.713065;12440;98.7212753;12440;66.12751;12440;94.39986;12440;450.082184;12440;151.969971;12440;-0.29659379483098874;12440;-0.25675222022156435
12450;5.883969;12450;99.34385;12450;66.5059357;12450;95.10788;12450;450.042664;12450;151.982178;12450;-0.29755060569316383;12450;-0.26004821924497212
12460;6.12811661;12460;100.015259;12460;66.8721542;12460;95.74267;12460;449.924042;12460;152.031;12460;-0.2970211786779694;12460;-0.26212347788933987
12470;6.32343531;12470;100.552383;12470;67.32383;12470;96.10889;12470;449.884521;12470;151.982178;12470;-0.29798632997679203;12470;-0.26511429181798762
12480;6.506546;12480;100.91861;12480;67.79992;12480;96.4629059;12480;449.80545;12480;151.93335;12480;-0.29812438526242274;12480;-0.26731162450025936
12490;6.799524;12490;101.309242;12490;68.32484;12490;96.8291245;12490;449.686829;12490;151.8479;12490;-0.29754999604128834;12490;-0.27024140140995512
12500;6.95822;12500;101.443527;12500;68.71548;12500;97.0610657;12500;449.6473;12500;151.8357;12500;-0.29831766551746675;12500;-0.27188940092165909
12510;7.080294;12510;101.773125;12510;69.14274;12510;97.19535;12510;449.607758;12510;151.615952;12510;-0.299298486017711;12510;-0.27420880764183481
12520;7.12912369;12520;102.02948;12520;69.42351;12520;97.2808;12520;449.449615;12520;151.57933;12520;-0.29790124020904085;12520;-0.27622302926725062
12530;7.22678328;12530;102.444534;12530;69.6310349;12530;97.6226044;12530;449.370544;12530;151.567123;12530;-0.29808376352892352;12530;-0.2771996215704825
12540;7.4221015;12540;102.676476;12540;69.76531;12540;97.98883;12540;449.2124;12540;151.396225;12540;-0.29675899802435263;12540;-0.27909176915799427
12550;7.61742;12550;103.030487;12550;69.98505;12550;98.39168;12550;449.172882;12550;151.5183;12550;-0.29760360999771857;12550;-0.28006836146122627
12560;7.71507931;12560;103.262428;12560;70.19257;12560;98.7212753;12560;449.133331;12560;151.493881;12560;-0.29846768755750347;12560;-0.282204657124546
12570;7.84936047;12570;103.555405;12570;70.19257;12570;98.98984;12570;449.05426;12570;151.432846;12570;-0.29864036423663343;12570;-0.28263191625720996
12580;8.008057;12580;103.933838;12580;70.16816;12580;99.2339859;12580;448.8566;12580;151.2131;12580;-0.29670199624982291;12580;-0.28373058259834594
12590;8.130131;12590;104.055908;12590;70.2658157;12590;99.4781342;12590;448.737976;12590;151.18869;12590;-0.29602371089105389;12590;-0.28373058259834594
12600;8.178961;12600;104.153572;12600;70.4245148;12600;99.66125;12600;448.6194;12600;151.18869;12600;-0.29532391228437754;12600;-0.2848902859584338
12610;8.27662;12610;104.153572;12610;70.59541;12610;99.66125;12610;448.461243;12610;151.152069;12610;-0.29384430925088606;12610;-0.28550065614795372
12620;8.313242;12620;104.239021;12620;70.71749;12620;99.72228;12620;448.421722;12620;151.2131;12620;-0.29461680729827516;12620;-0.28586687826166568
12630;8.264412;12630;104.239021;12630;70.8884;12630;99.84435;12630;448.26358;12630;151.225311;12630;-0.29312063187754933;12630;-0.28617206335642564
12640;8.362072;12640;104.348885;12640;71.10812;12640;99.89319;12640;448.144958;12640;151.225311;12640;-0.29244987951231538;12640;-0.2856837672048097
12650;8.349864;12650;104.409927;12650;71.15696;12650;99.9176;12650;448.026367;12650;151.2131;12650;-0.29176416442352981;12650;-0.28702658162175354
12660;8.288827;12660;104.409927;12660;71.24241;12660;99.80773;12660;447.9473;12660;151.420639;12660;-0.29167631612740946;12660;-0.28659932248908959
12670;8.398694;12670;104.39772;12670;71.3889;12670;99.94202;12670;447.7496;12670;151.408432;12670;-0.28945773428914223;12670;-0.28714865565965758
12680;8.435316;12680;104.495377;12680;71.4133148;12680;100.149544;12680;447.631;12680;151.481674;12680;-0.28876087092234393;12680;-0.28666035950804158
12690;8.435316;12690;104.7029;12690;71.31565;12690;100.186165;12690;447.591461;12690;151.420639;12690;-0.289710846716965;12690;-0.28684347056489756
12700;8.459731;12700;104.80056;12700;71.2179947;12700;100.259407;12700;447.5124;12700;151.713608;12700;-0.2896514496423036;12700;-0.28598895229956967
12710;8.55739;12710;104.983673;12710;71.19358;12710;100.454727;12710;447.354248;12710;151.982178;12710;-0.28815791545544955;12710;-0.28617206335642564
12720;8.691671;12720;104.849388;12720;71.15696;12720;100.5768;12720;447.275177;12720;151.93335;12720;-0.28817237195167278;12720;-0.28659932248908959
